feedback_id,feedback,question,label,label_id,annotator_1,annotator_2,annotator_3
f375_q3,i honestly didn’t dislike any aspect.,what did you like least about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f375_q4,"very good teacher, teaches so well","any further, constructive comment:",satisfaction,1,satisfaction,satisfaction,satisfaction
f376_q1,none its good for me,what changes would you recommend to improve this course?,satisfaction,1,satisfaction,satisfaction,satisfaction
f376_q2,our instructor was very practical in terms of teaching. he lets us to learn on our own. i love how he,what did you like best about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f376_q3,"maybe i just wanted more examples, but it was already good.",what did you like least about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f376_q4,none we love sir [professor],"any further, constructive comment:",satisfaction,1,satisfaction,satisfaction,satisfaction
f377_q1,"none, since for me he is a good teacher",what changes would you recommend to improve this course?,satisfaction,1,satisfaction,satisfaction,satisfaction
f377_q2,everything,what did you like best about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f377_q3,there wasn’t a least liked part for me.,what did you like least about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f377_q4,i hope they continue to motivate and encourage students.,"any further, constructive comment:",satisfaction,1,satisfaction,satisfaction,satisfaction
f378_q1,i have no recommended changes for this course because it exceeds my expectation on what i will learn within the course,what changes would you recommend to improve this course?,satisfaction,1,satisfaction,satisfaction,satisfaction
f378_q2,his approach,what did you like best about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f378_q3,everything was fine—i have no negatives.,what did you like least about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f378_q4,keep up the good work,"any further, constructive comment:",satisfaction,1,satisfaction,satisfaction,satisfaction
f379_q1,none it this course for me gives already,what changes would you recommend to improve this course?,satisfaction,1,satisfaction,satisfaction,satisfaction
f379_q2,teaching effectively to students and discusses about the fundamentals of discrete structure in computing,what did you like best about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f379_q3,nothing really stood out as a weak point.,what did you like least about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f379_q4,keep up the good work!,"any further, constructive comment:",satisfaction,1,satisfaction,satisfaction,satisfaction
f380_q1,not much. this course has provided me with good leads on how to do/conceptualize a proper capstone project.,what changes would you recommend to improve this course?,satisfaction,1,satisfaction,satisfaction,satisfaction
f380_q2,easy to understand,what did you like best about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f380_q3,the only “problem” was that the instructor made things too clear.,what did you like least about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f380_q4,fast teaching but clear and concise,"any further, constructive comment:",satisfaction,1,satisfaction,satisfaction,satisfaction
f381_q1,this course is interesting. there is nothing much to change here.,what changes would you recommend to improve this course?,satisfaction,1,satisfaction,satisfaction,satisfaction
f381_q2,she discusses the real fundamentals of computing making us ready for the other broad computing discussion,what did you like best about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f381_q3,nothing at all—i was happy with the teaching.,what did you like least about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f381_q4,very clear and concise in teaching,"any further, constructive comment:",satisfaction,1,satisfaction,satisfaction,satisfaction
f382_q1,just keep the usual thing and dont change it because it help the students a lot,what changes would you recommend to improve this course?,satisfaction,1,satisfaction,satisfaction,satisfaction
f382_q2,his clarity and interest in teaching,what did you like best about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f382_q3,i don’t think there’s a least liked aspect to mention.,what did you like least about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f382_q4,ideal prof,"any further, constructive comment:",satisfaction,1,satisfaction,satisfaction,satisfaction
f383_q1,nothing to improve the class particularly the instructors teaching methods was sufficient and comprehensive,what changes would you recommend to improve this course?,satisfaction,1,satisfaction,satisfaction,satisfaction
f383_q2,explaining further,what did you like best about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f383_q3,"everything was great, no complaints here.",what did you like least about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f383_q4,this class was good,"any further, constructive comment:",satisfaction,1,satisfaction,satisfaction,satisfaction
f384_q1,already good,what changes would you recommend to improve this course?,satisfaction,1,satisfaction,satisfaction,satisfaction
f384_q2,overall really like his explanations and activities,what did you like best about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f384_q3,perhaps i wished the class lasted longer.,what did you like least about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f384_q4,i do not have any constructive comment.,"any further, constructive comment:",satisfaction,1,satisfaction,satisfaction,satisfaction
f385_q1,"nothing, the outline is good",what changes would you recommend to improve this course?,satisfaction,1,satisfaction,satisfaction,satisfaction
f385_q2,their way of teaching,what did you like best about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f385_q3,nothing to dislike—the lessons were engaging.,what did you like least about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f385_q4,good...,"any further, constructive comment:",satisfaction,1,satisfaction,satisfaction,satisfaction
f386_q1,already good,what changes would you recommend to improve this course?,satisfaction,1,satisfaction,satisfaction,satisfaction
f386_q2,their way of teaching,what did you like best about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f386_q3,no negatives—the instructor explained well.,what did you like least about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f386_q4,good good...,"any further, constructive comment:",satisfaction,1,satisfaction,satisfaction,satisfaction
f387_q1,"the course was absorbed by the students pretty good, it met the standard of the course.",what changes would you recommend to improve this course?,satisfaction,1,satisfaction,satisfaction,satisfaction
f387_q2,his live examples,what did you like best about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f387_q3,"honestly, i liked everything.",what did you like least about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
f387_q4,i love the teaching style. i suggest to keep it up and more students will learn a lot from it.,"any further, constructive comment:",satisfaction,1,satisfaction,satisfaction,satisfaction
f388_q1,nothing to improve cause it is already perfect.,what changes would you recommend to improve this course?,satisfaction,1,satisfaction,satisfaction,satisfaction
f388_q2,everything was good,what did you like best about your instructor is teaching?,satisfaction,1,satisfaction,satisfaction,satisfaction
